Run,Cue,Jitter,Eval,runLooper.thisRepN,runLooper.thisTrialN,runLooper.thisN,runLooper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,advanceScreen.keys,advanceScreen.rt,Prediction_Response.keys,Prediction_Response.rt,Version,frameRate,expName,date,mriMode,Subject,
Run1,stim/Female_Creative_Commons_Stockvault_5.jpg,2.0,No,0,0,0,0,0,16,16,16,,,1,1.34049513369,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/Silk_Stroud_1189_edited.jpg,1.5,No,0,0,0,0,0,17,17,17,,,1,1.30274849289,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/Silk_Stroud_1190_edited.jpg,2.5,No,0,0,0,0,0,18,18,18,,,2,1.52803714047,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WBfemale19happy_edited.jpg,3.0,No,0,0,0,0,0,19,19,19,,,2,1.04222622607,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WIfemale22happy_edited.jpg,4.0,No,0,0,0,0,0,20,20,20,,,1,0.865665314661,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WWfemale22-2happy_edited.jpg,3.0,Yes,0,0,0,0,0,21,21,21,,,1,0.786846944859,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WWfemale22happy_edited.jpg,2.0,Yes,0,0,0,0,0,22,22,22,,,1,0.852953406778,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/Flicker_2_cc30_edited.jpg,4.0,No,0,0,0,0,0,23,23,23,,,1,0.900236155576,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/IMG_1094_edited.jpg,4.0,No,0,0,0,0,0,24,24,24,,,2,2.23808328612,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/M27_edited.jpg,2.0,No,0,0,0,0,0,25,25,25,,,1,2.26906871714,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/Male_Creative_Commons_Stockvault_1.jpg,2.0,No,0,0,0,0,0,26,26,26,,,1,2.0497170829,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WWmale23-4happy_edited.jpg,2.0,No,0,0,0,0,0,27,27,27,,,2,1.28696155481,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/pitt-20_edited.jpg,3.5,No,0,0,0,0,0,28,28,28,,,2,1.31111766322,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/Silk_Rudick_F22_edited.jpg,3.0,Yes,0,0,0,0,0,29,29,29,,,1,1.71802063475,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/Silk_Rudick_F23_edited.jpg,3.5,No,0,0,0,0,0,30,30,30,,,1,1.7987072868,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/Silk_Rudick_pitt-2_edited.jpg,5.5,Yes,0,0,0,0,0,31,31,31,,,1,2.01164356273,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/Silk_Rudick_pitt-6_edited.jpg,3.0,No,0,0,0,0,0,32,32,32,,,1,1.32002427182,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WImale22-3_edited.jpg,4.0,Yes,0,0,0,0,0,33,33,33,,,2,1.50705683194,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WImale22happy_edited.jpg,3.0,No,0,0,0,0,0,34,34,34,,,1,1.96832411012,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WImale23-2happy_edited.jpg,2.0,No,0,0,0,0,0,35,35,35,,,1,1.73698057354,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WImale23happy_Edited.jpg,2.5,No,0,0,0,0,0,36,36,36,,,2,1.72704543002,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WWmale22happy_edited.jpg,3.5,Yes,0,0,0,0,0,37,37,37,,,2,1.25081945339,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WWmale21-3happy_edited.jpg,3.5,Yes,0,0,0,0,0,38,38,38,,,1,0.983680910955,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,stim/WWmale23-3happy_edited.jpg,3.0,No,0,0,0,0,0,39,39,39,,,2,1.59699718808,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run1,,,,0,0,0,0,,,,,,,,,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/73_smile_edited.jpg,4.0,No,0,1,1,1,0,0,0,0,space,1.48244663794,None,,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/cc_11_edited.jpg,1.5,Yes,0,1,1,1,0,1,1,1,,,2,0.763730568025,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/cc_17_edited.jpg,4.5,Yes,0,1,1,1,0,2,2,2,,,1,0.643888365856,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/cc_29_edited.jpg,2.5,No,0,1,1,1,0,3,3,3,,,1,0.900969223876,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/edited_61_smile.jpg,3.0,Yes,0,1,1,1,0,4,4,4,,,1,0.996678332944,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/EMBfemale21-3happy_edited.jpg,3.0,Yes,0,1,1,1,0,5,5,5,,,1,1.01761852021,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/EMImale23-2happy_edited.jpg,3.5,No,0,1,1,1,0,6,6,6,,,2,1.27925827299,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/EMImale23happy_edited.jpg,2.0,No,0,1,1,1,0,7,7,7,,,2,1.73877638867,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/EMImale24-2happy_edited.jpg,4.0,No,0,1,1,1,0,8,8,8,,,2,1.19797135715,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/EMWfemale22happy_edited.jpg,4.0,Yes,0,1,1,1,0,9,9,9,,,1,0.82324750183,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/EMWmale23-4happy_edited.jpg,2.0,No,0,1,1,1,0,10,10,10,,,2,1.45172183961,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/EMBfemale22happy_edited.jpg,3.5,Yes,0,1,1,1,0,11,11,11,,,1,1.05917481452,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Female_Creative_Commons_Stockvault_13.jpg,2.0,No,0,1,1,1,0,12,12,12,,,1,1.89618764061,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Female_Creative_Commons_Stockvault_14.jpg,2.5,No,0,1,1,1,0,13,13,13,,,1,1.60330742248,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Female_Creative_Commons_Stockvault_17.jpg,4.0,No,0,1,1,1,0,14,14,14,,,1,1.84330222226,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Female_Creative_Commons_Stockvault_19.jpg,4.5,Yes,0,1,1,1,0,15,15,15,,,1,1.37372642214,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Female_Creative_Commons_Freeimages_2.jpg,2.0,No,0,1,1,1,0,16,16,16,,,1,1.85255095011,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Flicker_2_cc20_edited.jpg,1.5,No,0,1,1,1,0,17,17,17,,,1,1.39696067464,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Flicker_2_cc23_edited.jpg,2.5,No,0,1,1,1,0,18,18,18,,,1,1.32960236722,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Flicker_2_cc25_edited.jpg,3.0,No,0,1,1,1,0,19,19,19,,,2,0.553403418016,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/IMG_1163_edited.jpg,4.0,No,0,1,1,1,0,20,20,20,,,2,0.835823184054,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/IMG_1184_edited.jpg,3.0,Yes,0,1,1,1,0,21,21,21,,,2,0.934216685273,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/IMG_1344_edited.jpg,2.0,Yes,0,1,1,1,0,22,22,22,,,2,0.818149302708,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Flicker_2_cc33_edited.jpg,4.0,No,0,1,1,1,0,23,23,23,,,1,0.937707234873,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/IMG_1148_edited.jpg,4.0,No,0,1,1,1,0,24,24,24,,,1,1.23782514158,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Male_Creative_Commons_Stockvault_3.jpg,2.0,No,0,1,1,1,0,25,25,25,,,1,1.67710907976,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Male_Creative_Commons_Freeimages_17.jpg,2.0,No,0,1,1,1,0,26,26,26,,,2,1.14878766928,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Male_Creative_Commons_Freeimages_18.jpg,2.0,No,0,1,1,1,0,27,27,27,,,2,1.30419068111,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/pitt-15_edited.jpg,3.5,No,0,1,1,1,0,28,28,28,,,2,0.843976197211,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Silk_Rudick_F31_edited.jpg,3.0,Yes,0,1,1,1,0,29,29,29,,,1,1.16418707953,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Silk_Rudick_F28_edited.jpg,3.5,No,0,1,1,1,0,30,30,30,,,1,1.58185841053,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Silk_Rudick_pitt-7_edited.jpg,5.5,Yes,0,1,1,1,0,31,31,31,,,2,1.57156590786,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/Silk_Rudick_pitt-9_edited.jpg,3.0,No,0,1,1,1,0,32,32,32,,,1,0.804902755684,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/WBmale27happy_edited.jpg,4.0,Yes,0,1,1,1,0,33,33,33,,,2,1.6887013246,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/WBmale23-2happy_Edited.jpg,3.0,No,0,1,1,1,0,34,34,34,,,1,1.75346139169,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/WBmale23happy_edited.jpg,2.0,No,0,1,1,1,0,35,35,35,,,1,2.40144803535,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/WBmale26-2happy_edited.jpg,2.5,No,0,1,1,1,0,36,36,36,,,2,0.904889599653,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/WWmale23-5happy_edited.jpg,3.5,Yes,0,1,1,1,0,37,37,37,,,None,,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/WWmale23-6happy_edited.jpg,3.5,Yes,0,1,1,1,0,38,38,38,,,1,0.641011764877,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,stim/WWmale23-7happy_edited.jpg,3.0,No,0,1,1,1,0,39,39,39,,,1,1.28550816997,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
Run2,,,,0,1,1,1,,,,,,,,,1A,59.9743147289,Rej_Discount,2019_Apr_28_1200,on,Rej_16,
